reporter_iso3,year,hs_cmd,imports_from_china_usd
THA,2019,85,377.842
THA,2019,84,1734284.837
THA,2019,84,1013197.849
THA,2019,84,9333.587
THA,2019,84,70.019
THA,2019,84,36.579
THA,2019,84,49909.033
THA,2019,84,3527.987
THA,2019,85,97.124
THA,2019,85,513.172
THA,2019,85,475470.312
THA,2019,85,87317047.281
THA,2019,84,5612156.732
THA,2019,84,3421101.907
THA,2019,85,486022.086
